occurrencedate,offence,occurrencedayofweek,occurrencehour,MCI,Neighbourhood,Lat,Long,  
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,16,Assault,Milliken (130),43.8253212,-79.3000717,
2017-09-12T04:00:00.000Z,B&E,Tuesday   ,11,Break and Enter,Milliken (130),43.8269005,-79.2759094,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,15,Assault,Woburn (137),43.7775917,-79.2265778,
2017-09-12T04:00:00.000Z,Assault With Weapon,Tuesday   ,18,Assault,Glenfield-Jane Heights (25),43.7504539,-79.5171585,
2017-09-12T04:00:00.000Z,Assault With Weapon,Tuesday   ,1,Assault,Bay Street Corridor (76),43.6569901,-79.3858871,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,10,Assault,Ionview (125),43.7322044,-79.2679291,
2017-09-12T04:00:00.000Z,B&E,Tuesday   ,10,Break and Enter,Englemount-Lawrence (32),43.7150993,-79.4374695,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,17,Assault,York University Heights (27),43.7610664,-79.5,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,17,Assault,Downsview-Roding-CFB (26),43.7255173,-79.5132065,
2017-09-12T04:00:00.000Z,Assault With Weapon,Tuesday   ,16,Assault,The Beaches (63),43.6592369,-79.3284378,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,16,Assault,The Beaches (63),43.6592369,-79.3284378,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,13,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6598854,-79.4353638,
2017-09-12T04:00:00.000Z,Robbery With Weapon,Tuesday   ,3,Robbery,Casa Loma (96),43.6743393,-79.4148483,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,14,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6619873,-79.4256592,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,14,Assault,Don Valley Village (47),43.7751083,-79.3470383,
2017-09-12T04:00:00.000Z,B&E,Tuesday   ,4,Break and Enter,West Humber-Clairville (1),43.6910629,-79.5705795,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,8,Assault,Junction Area (90),43.6604958,-79.4682465,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,11,Assault,Mount Pleasant West (104),43.7067337,-79.3983688,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,11,Assault,Mount Pleasant West (104),43.7067337,-79.3983688,
2017-09-12T04:00:00.000Z,Assault,Tuesday   ,16,Assault,Tam O'Shanter-Sullivan (118),43.7821121,-79.3035507,
2017-09-12T04:00:00.000Z,B&E,Tuesday   ,12,Break and Enter,O'Connor-Parkview (54),43.7096329,-79.3014603,
